Unnamed: 0,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Flag
0,2,Afghanistan,1402.0,Ammonia,5510.0,Production,1961.0,1961.0,tonnes,NR
1,3,Albania,1362.0,Ammonium nitrate (AN),5610.0,Import Quantity,1962.0,1962.0,LCU/mt,Q
2,4,Algeria,1379.0,Ammonium Phosphat (P2o5),5910.0,Export Quantity,1963.0,1963.0,,X
3,5,American Samoa,1368.0,Ammonium Phosphate (N),5157.0,Agricultural Use,1964.0,1964.0,,E
4,7,Angola,1361.0,Ammonium sulphate,5751.0,Prices Paid by Farmers,1965.0,1965.0,,NV
5,8,Antigua and Barbuda,1363.0,Ammonium SulphateNitrate,,,1966.0,1966.0,,*
6,9,Argentina,1378.0,Basic Slag,,,1967.0,1967.0,,
7,1,Armenia,1372.0,Calcium ammonium nitrate,,,1968.0,1968.0,,A
8,10,Australia,1366.0,Calcium Cyanamide,,,1969.0,1969.0,,
9,11,Austria,1365.0,Calcium Nitrate,,,1970.0,1970.0,,
10,52,Azerbaijan,1392.0,Complex Fertilizer (K2o),,,1971.0,1971.0,,
11,12,Bahamas,1377.0,Concent Superphosphate,,,1972.0,1972.0,,
12,13,Bahrain,1390.0,Crude Salts To 20% K2o,,,1973.0,1973.0,,
13,16,Bangladesh,1382.0,Ground Rock Phosphate,,,1974.0,1974.0,,
14,14,Barbados,1389.0,Muriate 20-45% K2o,,,1975.0,1975.0,,
15,57,Belarus,1388.0,Muriate Over 45% K2o,,,1976.0,1976.0,,
16,255,Belgium,1360.0,Nitrogenous fertilizers,,,1977.0,1977.0,,
17,15,Belgium-Luxembourg,1381.0,Oth Complex Fert (P2o5),,,1978.0,1978.0,,
18,23,Belize,1370.0,Other Complex Fert (N),,,1979.0,1979.0,,
19,53,Benin,1369.0,"Other nitrogenous fertilizers, n.e.c.",,,1980.0,1980.0,,
20,17,Bermuda,1380.0,"Other phosphatic fertilizers, n.e.c.
",,,1981.0,1981.0,,
21,18,Bhutan,1391.0,"Other potassic fertilizers, n.e.c.",,,1982.0,1982.0,,
22,19,Bolivia (Plurinational State of),1375.0,Phosphate fertilizers,,,1983.0,1983.0,,
23,80,Bosnia and Herzegovina,1386.0,Potash fertilizers,,,1984.0,1984.0,,
24,20,Botswana,1387.0,Potassium sulphate (sulphate of potash) (SOP),,,1985.0,1985.0,,
25,21,Brazil,1376.0,Single Superphosphate,,,1986.0,1986.0,,
26,26,Brunei Darussalam,1364.0,Sodium Nitrate,,,1987.0,1987.0,,
27,27,Bulgaria,1367.0,Urea,,,1988.0,1988.0,,
28,233,Burkina Faso,1818.0,Total Fertilizers,,,1989.0,1989.0,,
29,29,Burundi,1403.0,Phosphoric Acid,,,1990.0,1990.0,,
30,35,Cabo Verde,,,,,1991.0,1991.0,,
31,115,Cambodia,,,,,1992.0,1992.0,,
32,32,Cameroon,,,,,1993.0,1993.0,,
33,33,Canada,,,,,1994.0,1994.0,,
34,36,Cayman Islands,,,,,1995.0,1995.0,,
35,37,Central African Republic,,,,,1996.0,1996.0,,
36,39,Chad,,,,,1997.0,1997.0,,
37,40,Chile,,,,,1998.0,1998.0,,
38,351,China,,,,,1999.0,1999.0,,
39,44,Colombia,,,,,2000.0,2000.0,,
40,45,Comoros,,,,,2001.0,2001.0,,
41,46,Congo,,,,,2002.0,2002.0,,
42,47,Cook Islands,,,,,,,,
43,48,Costa Rica,,,,,,,,
44,107,Côte d'Ivoire,,,,,,,,
45,98,Croatia,,,,,,,,
46,49,Cuba,,,,,,,,
47,50,Cyprus,,,,,,,,
48,167,Czechia,,,,,,,,
49,51,Czechoslovakia,,,,,,,,
50,116,Democratic People's Republic of Korea,,,,,,,,
51,250,Democratic Republic of the Congo,,,,,,,,
52,54,Denmark,,,,,,,,
53,72,Djibouti,,,,,,,,
54,55,Dominica,,,,,,,,
55,56,Dominican Republic,,,,,,,,
